               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  69,            0.020693,            0.013429,                   0,                   1,             0.99946,               0.995,             0.77301,            0.019098,           0.0071739,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.019004,            0.014786,                   0,             0.99362,                   1,               0.995,             0.78645,            0.018143,           0.0071809,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.019534,            0.014974,                   0,             0.99803,                   1,               0.995,             0.71746,            0.020105,           0.0074055,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.023034,            0.015276,                   0,              0.9898,                   1,               0.995,             0.77291,            0.019096,           0.0071206,                   0,            0.007657,            0.007657,            0.007657
                  73,             0.01897,            0.014119,                   0,                   1,             0.99701,               0.995,             0.70852,             0.02066,            0.007373,                   0,            0.007624,            0.007624,            0.007624
                  74,             0.01969,            0.014066,                   0,                   1,             0.99811,               0.995,             0.76325,            0.020109,           0.0074204,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.023949,            0.013836,                   0,                   1,              0.9991,               0.995,             0.71973,             0.01953,           0.0073847,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.023246,            0.013498,                   0,               0.999,             0.99206,               0.995,             0.69628,            0.020728,           0.0073197,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.023701,             0.01537,                   0,                   1,             0.99164,               0.995,             0.67651,            0.024111,           0.0071734,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.022556,            0.012803,                   0,             0.99843,             0.98413,             0.99484,             0.73254,            0.019837,           0.0071502,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.021836,            0.014236,                   0,             0.99857,             0.98413,             0.99477,             0.80283,             0.01701,           0.0067553,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.022141,            0.013959,                   0,              0.9983,             0.98413,             0.99484,             0.73693,            0.021172,           0.0069203,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.024157,            0.014472,                   0,                   1,             0.99045,               0.995,             0.73169,            0.022181,           0.0070264,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.021923,            0.013881,                   0,                   1,             0.99146,               0.995,             0.73967,             0.02067,            0.007315,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.024541,            0.014423,                   0,             0.99927,             0.99206,               0.995,             0.72665,            0.020114,           0.0069861,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.023206,            0.012184,                   0,             0.99924,             0.99206,               0.995,             0.72078,            0.022039,           0.0071717,                   0,            0.007261,            0.007261,            0.007261
                  85,             0.02043,            0.011711,                   0,             0.99816,             0.99206,               0.995,             0.79553,            0.019346,           0.0067718,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.018637,            0.011014,                   0,             0.99924,             0.99206,               0.995,             0.80663,            0.017409,           0.0069923,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.019066,            0.012438,                   0,             0.99957,             0.99206,               0.995,              0.8235,            0.017479,           0.0067465,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.019911,            0.012953,                   0,             0.99941,             0.99206,               0.995,              0.7222,            0.021488,           0.0070658,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.020497,             0.01354,                   0,                   1,             0.99943,               0.995,             0.79446,            0.016441,           0.0066271,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.017437,            0.013176,                   0,             0.99956,                   1,               0.995,             0.81377,            0.016522,           0.0065461,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.017816,            0.011336,                   0,             0.99911,                   1,               0.995,                0.76,            0.018428,           0.0067685,                   0,             0.00703,             0.00703,             0.00703
                  92,             0.02179,            0.014299,                   0,             0.99927,                   1,               0.995,             0.77206,            0.021659,           0.0068733,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.020378,             0.01301,                   0,             0.99931,                   1,               0.995,             0.75426,            0.019044,           0.0069519,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.017812,            0.013878,                   0,                   1,             0.99981,               0.995,              0.8007,             0.01704,           0.0066987,                   0,            0.006931,            0.006931,            0.006931
                  95,             0.02046,             0.01362,                   0,             0.99909,             0.99206,               0.995,             0.77307,            0.019404,           0.0069634,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.021688,            0.013457,                   0,                   1,             0.99202,               0.995,             0.76879,            0.018555,           0.0072238,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.017676,            0.011804,                   0,                   1,              0.9892,               0.995,             0.80589,            0.016517,           0.0069305,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.016841,            0.013178,                   0,             0.99457,             0.99206,               0.995,             0.81694,            0.016183,           0.0068325,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.019051,            0.012173,                   0,             0.99825,             0.99206,               0.995,             0.78331,            0.018409,           0.0069511,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.021273,            0.012224,                   0,             0.99869,             0.99206,               0.995,             0.77404,            0.018884,           0.0069331,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.018113,            0.013243,                   0,             0.99833,             0.99206,               0.995,             0.81384,            0.015929,           0.0067184,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.015706,            0.012447,                   0,             0.99167,                   1,             0.99484,             0.82915,            0.016031,            0.006757,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.017123,            0.011328,                   0,             0.99957,                   1,               0.995,             0.75256,            0.019282,            0.006966,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.020311,            0.012796,                   0,             0.99889,             0.99206,               0.995,             0.68781,            0.023245,            0.007252,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.019855,            0.013034,                   0,             0.99939,             0.99206,               0.995,             0.80945,            0.016785,           0.0069267,                   0,            0.006568,            0.006568,            0.006568
                 106,             0.01744,             0.01232,                   0,                   1,             0.99045,               0.995,             0.76578,            0.019373,           0.0070235,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.022365,             0.01437,                   0,             0.99876,                   1,               0.995,             0.80538,            0.018053,           0.0068144,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.020586,            0.013229,                   0,             0.99748,                   1,               0.995,             0.73445,              0.0214,           0.0071087,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.019517,            0.012474,                   0,             0.99517,             0.99206,               0.995,             0.78966,            0.019118,           0.0070131,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.016098,            0.011464,                   0,                   1,             0.99774,               0.995,             0.78561,            0.017758,           0.0071561,                   0,            0.006403,            0.006403,            0.006403
                 111,             0.01715,             0.01246,                   0,                   1,             0.99933,               0.995,             0.81576,            0.016187,           0.0069436,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.016154,            0.011928,                   0,              0.9998,                   1,               0.995,             0.74694,            0.019422,           0.0072244,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.018455,            0.012112,                   0,             0.99935,                   1,               0.995,             0.81086,            0.017867,           0.0071907,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.016438,            0.012286,                   0,              0.9988,                   1,               0.995,             0.80954,            0.017719,           0.0072502,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.018135,            0.012686,                   0,             0.97315,                   1,             0.99413,              0.7777,            0.018555,           0.0075609,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.019978,            0.011759,                   0,             0.97541,                   1,             0.99445,             0.74677,            0.019126,           0.0075549,                   0,            0.006205,            0.006205,            0.006205
                 117,             0.01786,            0.013207,                   0,             0.99041,             0.99206,             0.99476,             0.80184,            0.017303,           0.0073017,                   0,            0.006172,            0.006172,            0.006172
