               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.025491,           0.0065938,           0.0017966,             0.71555,             0.73188,             0.71204,             0.39232,            0.041828,           0.0055112,             0.01437,            0.008086,            0.008086,            0.008086
                  60,            0.027481,           0.0064998,           0.0018044,             0.66721,                0.75,             0.70152,             0.42388,            0.043252,           0.0054805,            0.012917,            0.008053,            0.008053,            0.008053
                  61,            0.029227,           0.0067652,           0.0016852,             0.86441,             0.68094,             0.73216,             0.51036,            0.038407,           0.0055905,            0.012942,             0.00802,             0.00802,             0.00802
                  62,            0.026789,           0.0064344,           0.0017648,             0.65964,             0.73132,             0.68489,             0.36901,            0.038557,           0.0057227,           0.0044016,            0.007987,            0.007987,            0.007987
                  63,            0.028666,            0.006866,           0.0015525,              0.5229,             0.88583,             0.68309,             0.36364,             0.03533,           0.0059682,           0.0052862,            0.007954,            0.007954,            0.007954
                  64,            0.028501,           0.0062484,           0.0016324,             0.76591,             0.72735,             0.72667,             0.48254,            0.039151,           0.0060851,           0.0053164,            0.007921,            0.007921,            0.007921
                  65,            0.031812,           0.0070912,           0.0014832,             0.76998,             0.71063,             0.67642,             0.50491,            0.037988,           0.0061338,            0.012307,            0.007888,            0.007888,            0.007888
                  66,            0.024871,           0.0066162,           0.0015164,              0.7711,             0.73227,             0.66478,             0.43873,            0.040733,           0.0061088,            0.012893,            0.007855,            0.007855,            0.007855
                  67,            0.023587,           0.0060579,           0.0013759,             0.78015,             0.74732,             0.66262,             0.44762,            0.044553,           0.0057227,            0.018347,            0.007822,            0.007822,            0.007822
                  68,            0.027319,           0.0059327,           0.0017407,              0.8509,             0.76762,             0.70661,             0.48021,            0.040606,           0.0053215,            0.020554,            0.007789,            0.007789,            0.007789
                  69,            0.026501,           0.0059836,           0.0015768,             0.84479,                0.75,             0.72813,              0.4948,             0.03732,            0.005676,            0.016397,            0.007756,            0.007756,            0.007756
                  70,            0.023167,           0.0061805,           0.0015873,             0.81556,             0.71848,             0.73248,             0.47998,             0.04005,           0.0057202,            0.013937,            0.007723,            0.007723,            0.007723
                  71,            0.026932,           0.0059843,           0.0016551,             0.88953,             0.71046,              0.7616,             0.50989,            0.036612,           0.0053483,            0.013402,             0.00769,             0.00769,             0.00769
                  72,            0.024226,           0.0061522,           0.0015918,             0.89318,             0.73638,             0.77613,             0.53043,            0.036643,           0.0051012,            0.014903,            0.007657,            0.007657,            0.007657
                  73,            0.028169,           0.0059274,           0.0015154,             0.84212,             0.75431,             0.76659,             0.47058,            0.038881,           0.0052188,            0.014779,            0.007624,            0.007624,            0.007624
                  74,            0.027376,           0.0061771,            0.001497,             0.82308,             0.75381,             0.76462,             0.59437,            0.035279,           0.0050876,            0.015169,            0.007591,            0.007591,            0.007591
                  75,            0.022634,           0.0057396,            0.001329,             0.88754,             0.76769,             0.78058,             0.56236,            0.035079,           0.0051834,            0.013983,            0.007558,            0.007558,            0.007558
                  76,            0.024336,           0.0059412,           0.0014037,             0.86806,             0.77467,             0.77825,             0.55317,            0.036272,            0.005404,            0.014914,            0.007525,            0.007525,            0.007525
                  77,            0.026126,           0.0061544,           0.0017362,             0.87607,             0.74912,             0.76636,             0.58003,            0.038019,           0.0050058,            0.017731,            0.007492,            0.007492,            0.007492
                  78,            0.021282,           0.0056604,           0.0014809,             0.82732,             0.72222,              0.7427,             0.56556,            0.038599,           0.0056931,            0.017829,            0.007459,            0.007459,            0.007459
                  79,            0.021052,           0.0052178,           0.0012903,             0.79907,             0.74399,              0.6954,             0.45425,            0.041124,           0.0059028,            0.021264,            0.007426,            0.007426,            0.007426
                  80,              0.0261,           0.0058824,           0.0012347,             0.80616,                0.75,             0.69597,             0.49899,            0.041514,           0.0052323,            0.027175,            0.007393,            0.007393,            0.007393
                  81,            0.025479,           0.0061618,           0.0013697,             0.75573,             0.77276,             0.74369,             0.41731,            0.039558,           0.0053966,              0.0213,             0.00736,             0.00736,             0.00736
                  82,            0.021822,           0.0060268,           0.0014059,             0.82472,             0.76799,             0.74051,             0.59003,             0.03504,           0.0055511,            0.020848,            0.007327,            0.007327,            0.007327
                  83,            0.021816,           0.0054651,           0.0013687,             0.81329,             0.77778,             0.73539,             0.54968,            0.041084,           0.0053916,            0.024137,            0.007294,            0.007294,            0.007294
                  84,            0.022739,            0.005156,            0.001255,             0.82289,             0.76965,             0.73452,             0.55063,            0.045329,           0.0050158,             0.02607,            0.007261,            0.007261,            0.007261
                  85,            0.025949,           0.0060206,           0.0015137,             0.82039,             0.76791,             0.72382,              0.5216,            0.043329,           0.0049934,            0.029379,            0.007228,            0.007228,            0.007228
                  86,             0.02064,           0.0055416,           0.0012681,             0.79007,               0.732,             0.68867,             0.46734,            0.044954,            0.004989,            0.031719,            0.007195,            0.007195,            0.007195
                  87,            0.020462,           0.0052791,           0.0013235,             0.71866,             0.73387,             0.63799,             0.43642,            0.043091,           0.0051593,            0.032717,            0.007162,            0.007162,            0.007162
                  88,             0.02302,           0.0053154,           0.0012768,             0.71044,             0.73851,             0.61075,             0.46841,            0.041563,            0.005184,              0.0313,            0.007129,            0.007129,            0.007129
                  89,            0.023062,           0.0056295,           0.0011044,             0.77685,             0.77134,             0.63071,             0.45818,            0.040056,           0.0051157,            0.028248,            0.007096,            0.007096,            0.007096
                  90,            0.019295,           0.0057842,           0.0011325,             0.67882,             0.77778,             0.68935,             0.45988,            0.042677,           0.0050751,            0.024887,            0.007063,            0.007063,            0.007063
                  91,            0.022055,           0.0052318,           0.0011214,             0.82335,             0.77778,              0.7303,             0.47766,            0.042444,           0.0050324,            0.023939,             0.00703,             0.00703,             0.00703
                  92,            0.021147,           0.0054741,           0.0011622,             0.81065,             0.77581,             0.73505,             0.50619,            0.040181,           0.0048252,            0.024749,            0.006997,            0.006997,            0.006997
                  93,            0.021215,           0.0052879,           0.0012992,             0.81672,             0.76793,              0.7121,             0.55651,            0.039376,           0.0049015,            0.023484,            0.006964,            0.006964,            0.006964
                  94,            0.018988,           0.0056794,           0.0011898,             0.82218,             0.77685,             0.70927,             0.52394,            0.042751,           0.0054178,            0.021311,            0.006931,            0.006931,            0.006931
                  95,             0.02388,           0.0055823,           0.0011705,             0.80338,             0.77778,             0.70942,             0.49073,            0.039779,           0.0056393,            0.019166,            0.006898,            0.006898,            0.006898
                  96,            0.021116,           0.0055695,           0.0012194,             0.86502,             0.76647,             0.75443,             0.57865,            0.034936,           0.0056582,            0.013697,            0.006865,            0.006865,            0.006865
                  97,            0.021518,           0.0057961,           0.0012328,             0.88298,             0.75019,             0.77016,             0.44536,            0.038354,           0.0055352,            0.013875,            0.006832,            0.006832,            0.006832
                  98,            0.019899,           0.0049468,           0.0011183,             0.80549,             0.78047,             0.72329,             0.47396,             0.03666,           0.0055174,            0.018298,            0.006799,            0.006799,            0.006799
                  99,            0.021241,           0.0048981,           0.0011015,             0.77775,                0.75,             0.60858,             0.44976,            0.042208,           0.0058564,            0.021529,            0.006766,            0.006766,            0.006766
                 100,             0.02086,           0.0045394,            0.001178,             0.77868,             0.72222,             0.62996,             0.48986,            0.041142,            0.005571,            0.022774,            0.006733,            0.006733,            0.006733
                 101,            0.021639,            0.005047,           0.0013239,             0.80941,             0.69444,             0.69049,             0.51744,            0.041401,           0.0052763,            0.024612,              0.0067,              0.0067,              0.0067
                 102,            0.019274,           0.0052301,           0.0012733,             0.80819,             0.69444,              0.6829,             0.43211,            0.038624,           0.0056829,            0.022186,            0.006667,            0.006667,            0.006667
                 103,            0.019296,           0.0052315,            0.001172,             0.82696,             0.74637,             0.70201,             0.50718,            0.039666,           0.0058922,            0.018916,            0.006634,            0.006634,            0.006634
                 104,            0.022104,           0.0053403,           0.0012976,             0.82019,             0.69444,             0.67009,             0.51868,            0.037096,           0.0058017,            0.020363,            0.006601,            0.006601,            0.006601
                 105,             0.02045,           0.0053397,           0.0012489,             0.78795,                0.75,             0.67922,              0.4933,            0.038848,           0.0057939,            0.021495,            0.006568,            0.006568,            0.006568
                 106,            0.018166,            0.005041,           0.0012358,             0.79399,             0.77056,             0.68871,             0.54492,            0.038741,           0.0056735,            0.022051,            0.006535,            0.006535,            0.006535
                 107,            0.020025,           0.0048551,           0.0012368,             0.79972,             0.77778,             0.68031,             0.49975,            0.038894,            0.005705,            0.020858,            0.006502,            0.006502,            0.006502
                 108,            0.020112,           0.0052564,           0.0011054,             0.83976,             0.70933,             0.66681,             0.46761,            0.039828,            0.005443,              0.0218,            0.006469,            0.006469,            0.006469
                 109,            0.022279,            0.004792,           0.0011318,             0.80768,             0.72222,             0.64971,             0.46439,            0.044286,           0.0053328,            0.021021,            0.006436,            0.006436,            0.006436
                 110,            0.021319,           0.0052573,             0.00112,             0.80323,             0.72222,             0.66886,              0.5236,             0.04385,           0.0050861,            0.025526,            0.006403,            0.006403,            0.006403
                 111,             0.02068,           0.0049974,           0.0010429,             0.79338,                0.75,             0.71189,             0.50415,            0.038108,           0.0055219,            0.021049,             0.00637,             0.00637,             0.00637
                 112,            0.019665,           0.0049165,           0.0010572,             0.85991,             0.63039,             0.69803,             0.55368,            0.038566,           0.0059646,            0.019283,            0.006337,            0.006337,            0.006337
                 113,            0.019936,           0.0050102,           0.0010228,             0.77323,             0.77778,             0.69616,              0.5482,            0.037799,           0.0061277,            0.016868,            0.006304,            0.006304,            0.006304
                 114,            0.018377,           0.0049162,           0.0013011,             0.79016,             0.76291,             0.70849,             0.53305,            0.036924,           0.0059508,            0.019343,            0.006271,            0.006271,            0.006271
                 115,            0.018536,           0.0057826,           0.0011373,             0.83406,             0.72906,             0.72743,             0.50299,            0.042046,           0.0049028,            0.025708,            0.006238,            0.006238,            0.006238
                 116,            0.018955,            0.005046,            0.001141,             0.87619,             0.73315,             0.73579,               0.557,            0.040165,           0.0045168,            0.029279,            0.006205,            0.006205,            0.006205
                 117,            0.018695,           0.0053818,           0.0011407,             0.80867,             0.75455,             0.67748,             0.50464,            0.043814,           0.0047527,            0.029307,            0.006172,            0.006172,            0.006172
                 118,            0.020153,           0.0046488,           0.0010062,             0.82498,             0.75592,             0.70726,               0.573,            0.041923,           0.0047026,            0.029161,            0.006139,            0.006139,            0.006139
                 119,            0.019174,           0.0051694,           0.0010704,             0.88072,             0.73675,             0.72743,             0.52315,            0.042208,            0.004506,            0.028434,            0.006106,            0.006106,            0.006106
                 120,            0.020609,           0.0046927,           0.0010683,             0.86574,             0.73882,             0.71836,             0.52595,            0.042195,           0.0044771,            0.027625,            0.006073,            0.006073,            0.006073
                 121,            0.022877,           0.0054548,            0.001052,             0.81974,             0.73562,             0.68566,              0.5287,            0.044401,            0.004538,            0.027168,             0.00604,             0.00604,             0.00604
                 122,            0.019049,           0.0052558,          0.00099148,             0.88188,             0.70083,             0.71836,             0.50335,            0.042402,           0.0042655,            0.027948,            0.006007,            0.006007,            0.006007
                 123,            0.016842,           0.0046344,          0.00098631,             0.90728,             0.71619,             0.72733,             0.55345,            0.044125,           0.0043762,            0.026947,            0.005974,            0.005974,            0.005974
                 124,            0.020101,           0.0051422,          0.00096088,             0.90595,             0.71427,             0.72056,             0.54058,            0.041541,           0.0043577,            0.027105,            0.005941,            0.005941,            0.005941
                 125,            0.018797,           0.0051238,          0.00092617,             0.90213,             0.73817,             0.72647,             0.57338,            0.043399,           0.0043488,            0.027365,            0.005908,            0.005908,            0.005908
                 126,            0.017678,           0.0048747,          0.00098726,             0.86147,             0.73661,             0.71532,             0.53447,            0.041933,           0.0045027,             0.02815,            0.005875,            0.005875,            0.005875
                 127,            0.016687,           0.0046938,            0.000973,             0.85473,             0.76572,             0.68875,              0.5322,            0.042624,           0.0044436,            0.028742,            0.005842,            0.005842,            0.005842
                 128,            0.019189,           0.0051305,          0.00099187,             0.85297,             0.76881,             0.68887,             0.53017,            0.044005,           0.0044593,            0.029721,            0.005809,            0.005809,            0.005809
                 129,            0.020486,           0.0050247,           0.0009707,             0.83488,              0.7405,             0.67835,             0.50474,            0.043493,           0.0044628,            0.030513,            0.005776,            0.005776,            0.005776
                 130,            0.016365,           0.0045993,          0.00094372,             0.81301,             0.77645,             0.68077,             0.50285,            0.041688,           0.0045637,            0.029391,            0.005743,            0.005743,            0.005743
                 131,             0.01623,           0.0045615,          0.00097627,             0.78058,             0.76789,             0.67145,             0.47936,            0.044133,           0.0050127,            0.027631,             0.00571,             0.00571,             0.00571
                 132,             0.02083,           0.0047979,          0.00091104,             0.76869,              0.7437,             0.67895,             0.51854,            0.047727,           0.0051142,            0.026642,            0.005677,            0.005677,            0.005677
                 133,            0.022701,           0.0043724,           0.0009271,             0.81456,             0.66302,             0.68384,             0.48085,            0.043751,           0.0051846,            0.025545,            0.005644,            0.005644,            0.005644
                 134,            0.016517,           0.0045045,          0.00097127,             0.78543,             0.73201,             0.67657,              0.5001,            0.039067,           0.0050591,            0.024149,            0.005611,            0.005611,            0.005611
                 135,            0.017292,           0.0051546,           0.0011117,             0.78342,             0.76457,              0.6671,             0.53661,            0.042033,           0.0052556,            0.024119,            0.005578,            0.005578,            0.005578
                 136,            0.019939,           0.0049118,          0.00096386,             0.78579,             0.77778,             0.68281,             0.56487,            0.040801,           0.0053628,            0.023565,            0.005545,            0.005545,            0.005545
                 137,            0.019803,           0.0046456,          0.00092525,             0.80027,             0.75483,             0.70638,             0.57824,            0.038645,            0.005225,            0.025325,            0.005512,            0.005512,            0.005512
                 138,            0.015931,            0.004839,          0.00093578,              0.8118,             0.73641,             0.71827,             0.55214,            0.039361,           0.0051916,            0.026049,            0.005479,            0.005479,            0.005479
                 139,            0.016142,           0.0046546,          0.00079518,             0.81889,               0.742,              0.6941,             0.54352,            0.040478,            0.005392,            0.023421,            0.005446,            0.005446,            0.005446
                 140,            0.018259,           0.0050662,          0.00085844,             0.82648,             0.74383,             0.69937,             0.55526,            0.040096,           0.0052215,            0.024496,            0.005413,            0.005413,            0.005413
                 141,             0.01699,           0.0047485,          0.00086116,             0.80922,             0.77076,             0.69426,              0.5187,            0.041371,           0.0052375,            0.023168,             0.00538,             0.00538,             0.00538
                 142,            0.017651,           0.0047067,          0.00087243,             0.80525,             0.77541,             0.68213,             0.50832,            0.040165,           0.0051503,            0.023945,            0.005347,            0.005347,            0.005347
                 143,            0.015883,            0.004773,          0.00097704,             0.77807,             0.77778,              0.6895,              0.5008,             0.04182,           0.0048623,            0.024074,            0.005314,            0.005314,            0.005314
                 144,             0.01805,           0.0052175,           0.0010069,              0.8353,             0.75381,             0.69117,             0.49856,            0.040961,           0.0049812,            0.024276,            0.005281,            0.005281,            0.005281
                 145,            0.017934,           0.0047279,           0.0009344,             0.84244,             0.75429,              0.6976,             0.55439,            0.041237,           0.0049907,            0.025019,            0.005248,            0.005248,            0.005248
                 146,            0.015785,           0.0048219,          0.00096593,             0.82947,             0.76769,             0.71509,             0.55313,            0.039531,           0.0051987,            0.024155,            0.005215,            0.005215,            0.005215
                 147,            0.016683,           0.0043775,          0.00095364,               0.867,             0.76278,             0.72643,             0.51826,             0.03936,           0.0052537,            0.021873,            0.005182,            0.005182,            0.005182
                 148,            0.018558,           0.0045232,          0.00090314,             0.85353,             0.75879,             0.74284,             0.56342,            0.040637,           0.0054636,            0.020432,            0.005149,            0.005149,            0.005149
                 149,            0.018148,           0.0049087,          0.00081634,             0.85343,              0.7598,             0.74535,             0.62479,            0.036828,            0.005486,            0.019603,            0.005116,            0.005116,            0.005116
                 150,            0.015121,            0.004197,          0.00082434,             0.84739,             0.76214,             0.75352,              0.5901,            0.037958,           0.0056629,             0.01776,            0.005083,            0.005083,            0.005083
                 151,            0.017471,           0.0046644,          0.00084771,             0.86807,             0.75803,             0.74183,             0.57356,            0.038788,           0.0055796,            0.017175,             0.00505,             0.00505,             0.00505
                 152,            0.018068,           0.0041054,          0.00079414,             0.83668,             0.77778,             0.74237,             0.55135,            0.039361,           0.0054172,            0.019146,            0.005017,            0.005017,            0.005017
                 153,            0.017343,            0.005024,          0.00082167,             0.82835,                0.75,             0.72616,             0.50419,            0.043145,           0.0051576,            0.023767,            0.004984,            0.004984,            0.004984
                 154,            0.016683,           0.0045542,          0.00092204,             0.81974,             0.77778,             0.71407,             0.54426,            0.041437,           0.0052145,            0.022037,            0.004951,            0.004951,            0.004951
                 155,            0.015467,           0.0044229,          0.00091452,             0.82212,             0.77778,             0.71546,             0.58788,            0.040105,           0.0053511,            0.022753,            0.004918,            0.004918,            0.004918
                 156,            0.016163,           0.0046507,          0.00085611,              0.7903,             0.77778,             0.72692,             0.57742,            0.039053,           0.0054355,            0.022285,            0.004885,            0.004885,            0.004885
                 157,            0.017321,           0.0047819,          0.00081753,             0.79832,                0.75,             0.71514,             0.59674,            0.037833,           0.0057773,            0.021189,            0.004852,            0.004852,            0.004852
                 158,            0.016617,           0.0045655,          0.00088412,             0.79502,             0.74825,             0.70224,             0.56866,            0.038456,           0.0057452,            0.022559,            0.004819,            0.004819,            0.004819
                 159,             0.01473,           0.0044543,          0.00088265,             0.78977,             0.74908,             0.69103,             0.59631,            0.035609,            0.005738,            0.021819,            0.004786,            0.004786,            0.004786
                 160,            0.014135,            0.004006,          0.00087526,             0.79524,             0.74632,             0.69268,             0.57943,            0.035721,            0.005719,            0.021554,            0.004753,            0.004753,            0.004753
