               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 100,            0.024602,            0.016606,          0.00097658,             0.89779,             0.86984,             0.86343,             0.56652,            0.031353,             0.01142,           0.0091431,            0.006733,            0.006733,            0.006733
                 101,            0.019569,            0.013255,           0.0011984,             0.92608,             0.88084,             0.88645,             0.60488,            0.029511,            0.010952,           0.0096311,              0.0067,              0.0067,              0.0067
                 102,            0.021666,            0.015622,            0.001216,             0.90658,             0.86449,             0.88276,             0.61722,            0.031623,             0.01102,           0.0085261,            0.006667,            0.006667,            0.006667
                 103,            0.022074,            0.014244,            0.001408,             0.92181,             0.86934,               0.893,             0.61576,            0.031383,            0.010504,           0.0085014,            0.006634,            0.006634,            0.006634
                 104,             0.02246,            0.014834,           0.0010884,             0.89352,              0.8676,             0.87628,             0.61269,            0.030646,             0.01079,           0.0085367,            0.006601,            0.006601,            0.006601
                 105,            0.018541,            0.013974,          0.00097833,             0.96997,             0.86984,             0.88193,             0.60261,            0.030357,           0.0097121,            0.010066,            0.006568,            0.006568,            0.006568
                 106,            0.020476,            0.013471,          0.00090019,              0.9373,             0.86984,             0.88981,             0.57866,            0.031469,           0.0099563,            0.012617,            0.006535,            0.006535,            0.006535
                 107,            0.021633,            0.013466,          0.00093559,             0.97029,             0.86138,             0.88255,              0.5826,            0.030496,            0.010972,           0.0091215,            0.006502,            0.006502,            0.006502
                 108,            0.020687,            0.014343,           0.0010698,             0.82916,             0.80655,             0.82256,             0.53852,            0.031111,            0.011309,           0.0093388,            0.006469,            0.006469,            0.006469
                 109,            0.023135,              0.0158,           0.0011845,             0.91583,              0.7472,             0.81982,             0.55637,            0.030182,            0.011576,           0.0097599,            0.006436,            0.006436,            0.006436
                 110,            0.020351,            0.014591,           0.0012676,             0.90447,             0.81396,             0.87491,             0.58577,             0.02971,            0.011349,           0.0098118,            0.006403,            0.006403,            0.006403
                 111,            0.021407,            0.013655,           0.0011144,             0.88653,             0.88571,             0.88546,             0.56127,             0.03111,            0.010878,           0.0090029,             0.00637,             0.00637,             0.00637
                 112,            0.019713,            0.014491,          0.00093517,             0.88674,              0.7063,             0.81654,             0.57723,             0.03197,            0.010823,           0.0084057,            0.006337,            0.006337,            0.006337
                 113,            0.019823,            0.013267,          0.00091131,             0.82686,             0.80625,             0.84533,             0.56588,            0.033073,            0.011029,           0.0083864,            0.006304,            0.006304,            0.006304
                 114,            0.017615,            0.012323,          0.00076403,             0.82053,             0.72113,             0.76403,             0.52137,            0.032386,            0.011961,           0.0081389,            0.006271,            0.006271,            0.006271
                 115,             0.02028,             0.01585,          0.00085009,             0.79829,             0.71386,             0.74898,             0.51478,            0.034457,            0.012226,           0.0087367,            0.006238,            0.006238,            0.006238
                 116,            0.020225,            0.013089,          0.00092903,             0.94361,             0.62923,             0.74233,             0.49801,            0.033198,            0.012029,            0.008564,            0.006205,            0.006205,            0.006205
                 117,            0.020475,            0.013559,          0.00083407,             0.92779,             0.65976,             0.79219,             0.52763,            0.031619,            0.011958,           0.0084588,            0.006172,            0.006172,            0.006172
                 118,            0.018696,            0.013328,          0.00087656,             0.91214,             0.78095,             0.82639,             0.60679,            0.029001,            0.011165,           0.0085531,            0.006139,            0.006139,            0.006139
                 119,            0.021117,            0.014435,          0.00086588,             0.93017,              0.8082,             0.86004,             0.54151,            0.031118,             0.01109,           0.0088423,            0.006106,            0.006106,            0.006106
                 120,            0.020579,            0.014377,          0.00092222,             0.91111,             0.72003,               0.802,             0.55432,            0.032109,            0.011539,            0.008784,            0.006073,            0.006073,            0.006073
                 121,            0.020362,            0.014168,           0.0011964,             0.88521,             0.67167,             0.77764,             0.55944,            0.031545,             0.01121,           0.0085878,             0.00604,             0.00604,             0.00604
                 122,            0.019314,            0.015331,           0.0011374,             0.88248,             0.75238,             0.74457,             0.52784,            0.031315,            0.011718,            0.008902,            0.006007,            0.006007,            0.006007
                 123,            0.022024,            0.014283,           0.0010141,             0.87559,             0.72354,             0.77462,             0.56106,            0.032265,            0.011296,            0.010424,            0.005974,            0.005974,            0.005974
                 124,            0.018363,            0.014239,          0.00090883,              0.9293,             0.72257,             0.77977,             0.56409,            0.031412,            0.011821,           0.0091244,            0.005941,            0.005941,            0.005941
                 125,            0.019577,             0.01395,          0.00081177,             0.89661,             0.76201,             0.79088,              0.5833,            0.030602,            0.011623,           0.0092778,            0.005908,            0.005908,            0.005908
                 126,            0.018715,            0.013621,          0.00076747,             0.89518,              0.7746,             0.79492,              0.5497,            0.031805,            0.011857,           0.0094746,            0.005875,            0.005875,            0.005875
                 127,            0.019881,            0.012579,          0.00089437,             0.88496,              0.7261,             0.78009,             0.55269,            0.031912,            0.012106,           0.0089047,            0.005842,            0.005842,            0.005842
                 128,            0.017246,            0.014013,          0.00081631,              0.8254,             0.84702,             0.83064,             0.56751,             0.03074,            0.011873,           0.0089163,            0.005809,            0.005809,            0.005809
                 129,            0.017236,            0.013488,          0.00076753,             0.78068,             0.78002,             0.78741,             0.55905,            0.032118,            0.012611,           0.0085985,            0.005776,            0.005776,            0.005776
                 130,            0.019619,            0.014351,          0.00079624,             0.84816,              0.8031,             0.84001,             0.56078,             0.03242,            0.012738,            0.011834,            0.005743,            0.005743,            0.005743
                 131,            0.018836,            0.013667,          0.00078126,             0.92863,             0.84351,             0.87564,             0.58144,            0.031963,            0.011624,           0.0090632,             0.00571,             0.00571,             0.00571
                 132,             0.01922,            0.013156,            0.001139,             0.91659,             0.83573,             0.88996,             0.59483,            0.031719,             0.01169,             0.01016,            0.005677,            0.005677,            0.005677
                 133,            0.020006,            0.015531,          0.00096666,             0.88957,             0.80709,             0.86055,               0.586,            0.032441,            0.012285,           0.0093162,            0.005644,            0.005644,            0.005644
                 134,            0.019698,            0.014347,          0.00098946,             0.84168,              0.8507,             0.88353,             0.58715,            0.033329,            0.011436,           0.0089309,            0.005611,            0.005611,            0.005611
                 135,            0.019373,            0.014017,          0.00083863,              0.9201,              0.7033,             0.80103,             0.55946,            0.031664,            0.011599,           0.0084691,            0.005578,            0.005578,            0.005578
                 136,            0.017091,            0.013072,          0.00080955,             0.82963,             0.82216,             0.83745,             0.58233,            0.030517,            0.011505,           0.0085286,            0.005545,            0.005545,            0.005545
                 137,            0.017183,            0.012433,          0.00094029,             0.86103,             0.80793,             0.84213,              0.5875,            0.032557,            0.011971,           0.0083192,            0.005512,            0.005512,            0.005512
                 138,            0.018422,            0.013417,          0.00073591,             0.94601,             0.71606,              0.8262,              0.5837,            0.032532,            0.011604,            0.010584,            0.005479,            0.005479,            0.005479
                 139,            0.017657,            0.012361,          0.00085021,             0.94216,             0.74883,             0.86783,             0.59214,            0.031374,            0.011938,           0.0080967,            0.005446,            0.005446,            0.005446
                 140,             0.01712,            0.013089,          0.00087722,             0.89153,             0.77222,             0.85443,             0.58471,            0.033041,            0.011952,           0.0086613,            0.005413,            0.005413,            0.005413
                 141,            0.019088,            0.013022,           0.0010343,             0.89421,              0.7877,             0.83122,             0.57512,            0.033031,            0.012375,           0.0081282,             0.00538,             0.00538,             0.00538
                 142,            0.018497,             0.01174,          0.00080819,             0.95184,             0.80606,             0.88152,             0.60911,            0.031154,            0.011747,           0.0083919,            0.005347,            0.005347,            0.005347
                 143,            0.017512,            0.012906,          0.00089069,             0.88527,             0.86728,             0.87589,             0.64661,            0.031683,            0.010961,             0.01003,            0.005314,            0.005314,            0.005314
