               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 104,            0.016198,            0.011456,                   0,             0.98941,             0.99604,              0.9949,             0.95717,            0.011589,            0.006362,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.017682,            0.012252,                   0,             0.99192,             0.99604,              0.9949,             0.94447,            0.011578,           0.0063525,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.016024,            0.011662,                   0,             0.99604,             0.99735,             0.99492,             0.93239,            0.012164,           0.0068192,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.015212,            0.011637,                   0,             0.99211,             0.99802,             0.99482,             0.95862,           0.0097185,           0.0058347,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.015856,              0.0117,                   0,             0.99203,             0.99802,              0.9949,             0.95097,            0.012121,           0.0062769,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.016565,            0.011207,                   0,             0.99239,             0.99406,             0.99488,             0.92696,            0.011973,           0.0064772,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.015387,             0.01143,                   0,             0.99407,             0.99569,             0.99492,             0.94234,            0.012517,           0.0063893,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.015578,            0.010917,                   0,             0.99407,             0.99586,             0.99488,             0.95043,            0.011946,            0.006395,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.015094,             0.01166,                   0,             0.99212,             0.99759,              0.9949,             0.93721,            0.011429,             0.00644,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.015762,            0.011684,                   0,             0.99579,             0.99604,             0.99494,             0.94469,             0.01139,           0.0065936,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.014227,            0.010059,                   0,             0.99603,              0.9937,             0.99496,             0.95087,            0.010394,           0.0060848,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.015843,             0.01096,                   0,             0.99601,             0.99208,             0.99496,              0.9616,            0.010168,           0.0062382,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.014352,            0.010755,                   0,             0.99724,             0.99208,             0.99496,             0.93505,            0.011974,           0.0065655,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.016106,            0.011985,                   0,             0.99604,             0.99727,             0.99494,             0.95566,            0.011213,           0.0065909,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.015135,            0.010726,                   0,             0.99784,             0.99604,             0.99496,             0.95199,            0.010314,           0.0062247,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.014257,            0.010702,                   0,             0.99605,             0.99742,             0.99498,             0.95937,           0.0095802,           0.0058662,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.013184,            0.010557,                   0,             0.99605,             0.99778,             0.99498,              0.9673,           0.0093007,           0.0057223,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.014196,            0.010971,                   0,             0.99692,             0.99604,               0.995,             0.96119,           0.0096736,           0.0058938,                   0,             0.00604,             0.00604,             0.00604
                 122,             0.01425,             0.01087,                   0,             0.99537,             0.99802,             0.99494,              0.9079,            0.011936,           0.0066278,                   0,            0.006007,            0.006007,            0.006007
