               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.032551,            0.021646,           0.0017997,             0.54206,             0.62917,             0.47339,               0.281,            0.039934,            0.015214,           0.0031897,            0.007954,            0.007954,            0.007954
                  64,            0.031688,             0.02019,           0.0018438,             0.69297,             0.78662,             0.69297,             0.28684,            0.042029,            0.014584,           0.0026456,            0.007921,            0.007921,            0.007921
                  65,            0.030947,             0.01989,           0.0017575,             0.64921,             0.80139,             0.68516,             0.33459,            0.042158,            0.013703,           0.0021569,            0.007888,            0.007888,            0.007888
                  66,             0.03258,            0.021139,           0.0015824,             0.67696,              0.6272,             0.65843,             0.37453,            0.036753,            0.014759,           0.0021946,            0.007855,            0.007855,            0.007855
                  67,            0.032924,            0.021707,            0.001876,             0.66807,             0.67373,             0.72597,             0.44869,            0.035593,            0.015229,           0.0019904,            0.007822,            0.007822,            0.007822
                  68,            0.030259,            0.020552,           0.0014699,             0.70613,             0.71886,             0.71155,             0.37946,            0.032664,            0.015557,           0.0019392,            0.007789,            0.007789,            0.007789
                  69,             0.03193,            0.020208,            0.001556,             0.72126,             0.61034,             0.72231,             0.37103,            0.037023,             0.01548,           0.0024227,            0.007756,            0.007756,            0.007756
                  70,             0.03486,            0.021252,           0.0017378,             0.69693,             0.64786,             0.71866,             0.41241,            0.033024,            0.015672,           0.0025694,            0.007723,            0.007723,            0.007723
                  71,            0.032575,            0.020615,           0.0018713,             0.75758,             0.65157,             0.71153,             0.36937,            0.035565,            0.015647,           0.0033481,             0.00769,             0.00769,             0.00769
                  72,            0.033308,            0.020576,           0.0017618,             0.66896,             0.68004,             0.65233,             0.37291,            0.034782,            0.016179,           0.0036637,            0.007657,            0.007657,            0.007657
                  73,            0.030415,             0.02101,           0.0018378,             0.75062,             0.68277,             0.68717,             0.36732,            0.034054,            0.014977,           0.0032802,            0.007624,            0.007624,            0.007624
                  74,            0.029979,            0.020206,           0.0013502,             0.58463,             0.70676,             0.65536,             0.35848,              0.0325,            0.014899,           0.0036674,            0.007591,            0.007591,            0.007591
                  75,            0.033384,            0.020444,           0.0016159,             0.59517,             0.73519,              0.6356,             0.36818,            0.035394,            0.014159,           0.0033986,            0.007558,            0.007558,            0.007558
                  76,            0.032153,            0.020119,           0.0014925,             0.63513,             0.79028,             0.63572,             0.35603,            0.030832,            0.014282,           0.0030804,            0.007525,            0.007525,            0.007525
                  77,            0.031018,            0.020899,           0.0015109,             0.69373,             0.81368,             0.69149,             0.33953,            0.036297,            0.013911,           0.0029765,            0.007492,            0.007492,            0.007492
                  78,            0.032925,            0.019839,           0.0014254,             0.67491,             0.78389,             0.68853,             0.40079,            0.032514,            0.014011,           0.0030089,            0.007459,            0.007459,            0.007459
                  79,            0.031588,            0.019409,           0.0014312,             0.71677,             0.64808,             0.65396,             0.36048,            0.035802,            0.015512,           0.0032711,            0.007426,            0.007426,            0.007426
                  80,            0.029607,               0.019,           0.0014461,              0.6386,              0.7311,             0.67811,             0.35253,            0.034371,            0.015013,           0.0032452,            0.007393,            0.007393,            0.007393
                  81,            0.027921,            0.021076,           0.0015169,             0.68619,             0.74955,              0.7015,             0.32565,            0.036546,            0.013916,           0.0031222,             0.00736,             0.00736,             0.00736
                  82,             0.02781,            0.018976,           0.0018662,             0.68924,             0.77023,             0.69586,             0.37439,            0.033066,            0.014262,           0.0026628,            0.007327,            0.007327,            0.007327
                  83,             0.02945,            0.019939,           0.0014393,             0.71587,              0.6799,             0.71415,             0.41144,            0.033575,            0.014223,           0.0026827,            0.007294,            0.007294,            0.007294
                  84,            0.029532,            0.018689,           0.0014173,             0.72006,             0.72682,             0.70056,             0.41011,            0.034405,            0.012623,           0.0029059,            0.007261,            0.007261,            0.007261
                  85,             0.02883,            0.018883,            0.001596,             0.63217,              0.7709,             0.67252,             0.40432,            0.032037,            0.013178,           0.0031774,            0.007228,            0.007228,            0.007228
                  86,            0.028002,             0.01803,           0.0014923,             0.60947,             0.78557,             0.61863,             0.33059,            0.035329,            0.014271,           0.0032786,            0.007195,            0.007195,            0.007195
                  87,            0.029018,            0.019357,           0.0015111,             0.60375,             0.63665,             0.58867,              0.3333,            0.031806,            0.012903,           0.0031066,            0.007162,            0.007162,            0.007162
                  88,            0.028727,            0.018237,           0.0014352,              0.5912,             0.63194,             0.59646,             0.29857,            0.039611,            0.014843,           0.0028128,            0.007129,            0.007129,            0.007129
                  89,            0.028132,            0.019402,            0.001669,             0.66164,             0.61926,             0.64555,             0.34194,            0.037161,            0.013754,           0.0028095,            0.007096,            0.007096,            0.007096
                  90,             0.02943,            0.018497,           0.0012635,             0.64513,             0.65833,             0.66164,             0.38361,            0.035999,            0.014023,           0.0027613,            0.007063,            0.007063,            0.007063
                  91,            0.029467,            0.019106,           0.0016708,             0.65965,             0.70075,             0.70862,             0.45287,            0.028913,            0.013688,           0.0026001,             0.00703,             0.00703,             0.00703
                  92,            0.025798,            0.018266,           0.0012553,             0.65224,             0.77776,             0.74039,             0.47038,            0.032182,            0.013376,           0.0023621,            0.006997,            0.006997,            0.006997
                  93,            0.028114,            0.018668,           0.0013679,             0.64252,             0.77175,             0.73059,               0.445,            0.030172,            0.013857,           0.0024655,            0.006964,            0.006964,            0.006964
                  94,            0.029299,            0.018414,           0.0012888,              0.6091,             0.77254,             0.73798,             0.40108,            0.037073,            0.013756,            0.002624,            0.006931,            0.006931,            0.006931
                  95,            0.030356,            0.019787,           0.0013642,             0.66995,             0.66806,             0.69654,             0.39342,            0.034506,            0.014088,           0.0025228,            0.006898,            0.006898,            0.006898
                  96,            0.027441,            0.018884,           0.0015732,             0.70633,             0.66887,             0.71709,             0.40623,            0.033784,            0.014248,           0.0021256,            0.006865,            0.006865,            0.006865
                  97,            0.026499,            0.019183,           0.0014111,             0.72216,             0.68035,             0.77372,             0.46479,             0.03338,            0.012933,           0.0019904,            0.006832,            0.006832,            0.006832
                  98,            0.026477,            0.018484,           0.0013222,             0.72025,             0.65702,             0.79038,             0.45203,            0.035693,            0.013287,            0.001866,            0.006799,            0.006799,            0.006799
                  99,            0.027642,            0.019167,           0.0014076,             0.63061,             0.73536,             0.73981,             0.41788,            0.033393,             0.01534,           0.0022948,            0.006766,            0.006766,            0.006766
                 100,            0.027692,            0.019308,           0.0013214,             0.64698,             0.67222,             0.66967,             0.41718,            0.032225,            0.014821,           0.0022314,            0.006733,            0.006733,            0.006733
                 101,            0.026715,            0.019139,           0.0013969,             0.67546,             0.66962,             0.69392,             0.41748,            0.033301,            0.014575,           0.0023921,              0.0067,              0.0067,              0.0067
                 102,            0.025218,            0.018518,           0.0013602,             0.69606,             0.75724,             0.72053,              0.4403,            0.034852,            0.013189,           0.0025899,            0.006667,            0.006667,            0.006667
                 103,            0.027716,            0.017715,            0.001294,             0.70965,             0.70348,              0.6611,             0.34791,            0.039856,            0.013295,           0.0026779,            0.006634,            0.006634,            0.006634
                 104,            0.026602,            0.018966,           0.0012038,             0.74091,             0.69612,             0.73369,             0.37316,            0.035738,            0.014185,           0.0027038,            0.006601,            0.006601,            0.006601
                 105,            0.026291,            0.018045,           0.0012696,             0.73676,             0.73823,             0.73357,             0.38906,            0.038017,            0.013969,           0.0032602,            0.006568,            0.006568,            0.006568
                 106,            0.026891,            0.018136,           0.0011604,             0.73856,             0.63601,             0.67711,             0.34307,            0.039118,            0.014947,           0.0033193,            0.006535,            0.006535,            0.006535
                 107,            0.027545,            0.017719,            0.001344,             0.69015,             0.67254,             0.64934,             0.34104,            0.036594,            0.014198,           0.0029347,            0.006502,            0.006502,            0.006502
                 108,            0.027405,            0.018697,           0.0012981,             0.64346,             0.66494,             0.68281,             0.35722,             0.03401,            0.014169,           0.0024839,            0.006469,            0.006469,            0.006469
                 109,            0.024002,            0.016705,           0.0011629,             0.66267,             0.70526,             0.68559,             0.41528,            0.032316,            0.014143,           0.0022945,            0.006436,            0.006436,            0.006436
                 110,            0.024697,            0.016751,          0.00095448,             0.67081,             0.69998,             0.69351,             0.41093,            0.034195,             0.01436,           0.0022886,            0.006403,            0.006403,            0.006403
                 111,            0.026956,            0.018137,            0.001151,             0.64279,              0.7591,             0.66756,             0.43122,             0.03134,            0.014264,             0.00228,             0.00637,             0.00637,             0.00637
                 112,            0.025063,            0.018243,            0.001155,             0.70654,             0.67846,             0.69411,             0.41829,             0.03095,            0.014691,            0.001916,            0.006337,            0.006337,            0.006337
